cep;dados_cep
59056720;"{""uf"": ""RN"", ""cep"": ""59056-720"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Nova"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Doutor Pacheco Dantas"", ""complemento"": """"}"
59090519;"{""uf"": ""RN"", ""cep"": ""59090-519"", ""gia"": """", ""ibge"": """", ""bairro"": ""Ponta Negra"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua José Bernardino"", ""complemento"": """"}"
59054605;"{""uf"": ""RN"", ""cep"": ""59054-605"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Nova"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Antônio Basílio - de 1587 a 2243 - lado ímpar"", ""complemento"": """"}"
59062550;"{""uf"": ""RN"", ""cep"": ""59062-550"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora de Nazaré"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Virgílio Trindade"", ""complemento"": """"}"
59139120;"{""uf"": ""RN"", ""cep"": ""59139-120"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Azul"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua do Cara-Cara"", ""complemento"": """"}"
59104331;"{""uf"": ""RN"", ""cep"": ""59104-331"", ""gia"": """", ""ibge"": """", ""bairro"": ""Igapó"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""1ª Travessa Itambé"", ""complemento"": """"}"
59960000;"{""uf"": ""RN"", ""cep"": ""59960-000"", ""gia"": """", ""ibge"": """", ""bairro"": """", ""unidade"": """", ""localidade"": ""Pilões"", ""logradouro"": """", ""complemento"": """"}"
59580000;"{""uf"": ""RN"", ""cep"": ""59580-000"", ""gia"": """", ""ibge"": """", ""bairro"": """", ""unidade"": """", ""localidade"": ""Maxaranguape"", ""logradouro"": """", ""complemento"": """"}"
59063150;"{""uf"": ""RN"", ""cep"": ""59063-150"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Nova"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua São José"", ""complemento"": """"}"
59073130;"{""uf"": ""RN"", ""cep"": ""59073-130"", ""gia"": """", ""ibge"": """", ""bairro"": ""Planalto"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Jardim do Éden"", ""complemento"": """"}"
59124002;"{""uf"": ""RN"", ""cep"": ""59124-002"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""2ª Travessa Apucarana"", ""complemento"": """"}"
59082010;"{""uf"": ""RN"", ""cep"": ""59082-010"", ""gia"": """", ""ibge"": """", ""bairro"": ""Capim Macio"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Pastor Gabino Brelaz"", ""complemento"": """"}"
59010056;"{""uf"": ""RN"", ""cep"": ""59010-056"", ""gia"": """", ""ibge"": """", ""bairro"": ""Praia do Meio"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Nilo Peçanha"", ""complemento"": """"}"
59014290;"{""uf"": ""RN"", ""cep"": ""59014-290"", ""gia"": """", ""ibge"": """", ""bairro"": ""Mãe Luiza"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Augusto Alves"", ""complemento"": """"}"
59020240;"{""uf"": ""RN"", ""cep"": ""59020-240"", ""gia"": """", ""ibge"": """", ""bairro"": ""Tirol"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Ceará Mirim"", ""complemento"": """"}"
59074800;"{""uf"": ""RN"", ""cep"": ""59074-800"", ""gia"": """", ""ibge"": """", ""bairro"": ""Guarapes"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua de Neópolis"", ""complemento"": """"}"
59082170;"{""uf"": ""RN"", ""cep"": ""59082-170"", ""gia"": """", ""ibge"": """", ""bairro"": ""Capim Macio"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Énico Monteiro"", ""complemento"": """"}"
59135040;"{""uf"": ""RN"", ""cep"": ""59135-040"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Azul"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Conselheiro Antônio"", ""complemento"": """"}"
59148845;"{""uf"": ""RN"", ""cep"": ""59148-845"", ""gia"": """", ""ibge"": """", ""bairro"": ""Emaús"", ""unidade"": """", ""localidade"": ""Parnamirim"", ""logradouro"": ""Rua Professora Maria Soliana de Andrade"", ""complemento"": """"}"
59042020;"{""uf"": ""RN"", ""cep"": ""59042-020"", ""gia"": """", ""ibge"": """", ""bairro"": ""Quintas"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Tomaz Xavier - até 7/08"", ""complemento"": """"}"
59074614;"{""uf"": ""RN"", ""cep"": ""59074-614"", ""gia"": """", ""ibge"": """", ""bairro"": ""Guarapes"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Leonel Morais"", ""complemento"": """"}"
59114120;"{""uf"": ""RN"", ""cep"": ""59114-120"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora da Apresentação"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua São Francisco de Canindé"", ""complemento"": """"}"
59122160;"{""uf"": ""RN"", ""cep"": ""59122-160"", ""gia"": """", ""ibge"": """", ""bairro"": ""Redinha"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Luís Soares"", ""complemento"": """"}"
59104000;"{""uf"": ""RN"", ""cep"": ""59104-000"", ""gia"": """", ""ibge"": """", ""bairro"": ""Igapó"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Bacharel Tomaz Landim - até 994 - lado par"", ""complemento"": """"}"
59032060;"{""uf"": ""RN"", ""cep"": ""59032-060"", ""gia"": """", ""ibge"": """", ""bairro"": ""Alecrim"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Presidente José Bento - de 761/762 ao fim"", ""complemento"": """"}"
59133304;"{""uf"": ""RN"", ""cep"": ""59133-304"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pajuçara"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Santo Cristo (Lot Jd Brasil)"", ""complemento"": """"}"
59142250;"{""uf"": ""RN"", ""cep"": ""59142-250"", ""gia"": """", ""ibge"": """", ""bairro"": ""Santa Tereza"", ""unidade"": """", ""localidade"": ""Parnamirim"", ""logradouro"": ""Rua Honório Martiniano da Silva"", ""complemento"": """"}"
59031070;"{""uf"": ""RN"", ""cep"": ""59031-070"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Seca"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Coronel José Bezerra"", ""complemento"": """"}"
59075240;"{""uf"": ""RN"", ""cep"": ""59075-240"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nova Descoberta"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Kerginaldo Cavalcante"", ""complemento"": """"}"
59015350;"{""uf"": ""RN"", ""cep"": ""59015-350"", ""gia"": """", ""ibge"": """", ""bairro"": ""Tirol"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Almirante Alexandrino de Alencar"", ""complemento"": """"}"
59035060;"{""uf"": ""RN"", ""cep"": ""59035-060"", ""gia"": """", ""ibge"": """", ""bairro"": ""Quintas"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Coemaçu"", ""complemento"": """"}"
59129530;"{""uf"": ""RN"", ""cep"": ""59129-530"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Azul"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Montreal"", ""complemento"": """"}"
59129730;"{""uf"": ""RN"", ""cep"": ""59129-730"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Azul"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Gustavo José de Paula Gomes"", ""complemento"": """"}"
59090315;"{""uf"": ""RN"", ""cep"": ""59090-315"", ""gia"": """", ""ibge"": """", ""bairro"": ""Ponta Negra"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Francisco Simplício"", ""complemento"": """"}"
55590000;"{""uf"": ""PE"", ""cep"": ""55590-000"", ""gia"": """", ""ibge"": """", ""bairro"": """", ""unidade"": """", ""localidade"": ""Ipojuca"", ""logradouro"": """", ""complemento"": """"}"
59123415;"{""uf"": ""RN"", ""cep"": ""59123-415"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pajuçara"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Norte Brasil (Lot N República)"", ""complemento"": """"}"
59071330;"{""uf"": ""RN"", ""cep"": ""59071-330"", ""gia"": """", ""ibge"": """", ""bairro"": ""Cidade da Esperança"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Catolé do Rocha"", ""complemento"": """"}"
59112370;"{""uf"": ""RN"", ""cep"": ""59112-370"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Ibituba"", ""complemento"": """"}"
59072310;"{""uf"": ""RN"", ""cep"": ""59072-310"", ""gia"": """", ""ibge"": """", ""bairro"": ""Felipe Camarão"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua São Domingos"", ""complemento"": """"}"
59073353;"{""uf"": ""RN"", ""cep"": ""59073-353"", ""gia"": """", ""ibge"": """", ""bairro"": ""Planalto"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Oswandir Araújo de Souza"", ""complemento"": """"}"
59062180;"{""uf"": ""RN"", ""cep"": ""59062-180"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora de Nazaré"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Rubens Mariz"", ""complemento"": """"}"
59067590;"{""uf"": ""RN"", ""cep"": ""59067-590"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pitimbu"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua da Sorveira"", ""complemento"": """"}"
59022390;"{""uf"": ""RN"", ""cep"": ""59022-390"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Seca"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua São João"", ""complemento"": """"}"
59025310;"{""uf"": ""RN"", ""cep"": ""59025-310"", ""gia"": """", ""ibge"": """", ""bairro"": ""Cidade Alta"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Vaz Gondim"", ""complemento"": """"}"
59145810;"{""uf"": ""RN"", ""cep"": ""59145-810"", ""gia"": """", ""ibge"": """", ""bairro"": ""Passagem de Areia"", ""unidade"": """", ""localidade"": ""Parnamirim"", ""logradouro"": ""Rua Men de Sá"", ""complemento"": """"}"
59080560;"{""uf"": ""RN"", ""cep"": ""59080-560"", ""gia"": """", ""ibge"": """", ""bairro"": ""Neópolis"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Alameda das Acácias"", ""complemento"": """"}"
59035152;"{""uf"": ""RN"", ""cep"": ""59035-152"", ""gia"": """", ""ibge"": """", ""bairro"": ""Quintas"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Vila dos Paiatis"", ""complemento"": """"}"
59138330;"{""uf"": ""RN"", ""cep"": ""59138-330"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Azul"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Ranchinho de Paia"", ""complemento"": """"}"
59124450;"{""uf"": ""RN"", ""cep"": ""59124-450"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Alto Pequiri"", ""complemento"": """"}"
59064340;"{""uf"": ""RN"", ""cep"": ""59064-340"", ""gia"": """", ""ibge"": """", ""bairro"": ""Candelária"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Aníbal Correia"", ""complemento"": """"}"
59060320;"{""uf"": ""RN"", ""cep"": ""59060-320"", ""gia"": """", ""ibge"": """", ""bairro"": ""Bom Pastor"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Capitão João Ribeiro Machado"", ""complemento"": """"}"
59082210;"{""uf"": ""RN"", ""cep"": ""59082-210"", ""gia"": """", ""ibge"": """", ""bairro"": ""Capim Macio"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua José Mauro de Vasconcelos"", ""complemento"": """"}"
59072112;"{""uf"": ""RN"", ""cep"": ""59072-112"", ""gia"": """", ""ibge"": """", ""bairro"": ""Felipe Camarão"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Travessa Portimão"", ""complemento"": """"}"
59129360;"{""uf"": ""RN"", ""cep"": ""59129-360"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Pirapó"", ""complemento"": """"}"
59037370;"{""uf"": ""RN"", ""cep"": ""59037-370"", ""gia"": """", ""ibge"": """", ""bairro"": ""Alecrim"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Baraúna"", ""complemento"": """"}"
59090493;"{""uf"": ""RN"", ""cep"": ""59090-493"", ""gia"": """", ""ibge"": """", ""bairro"": ""Ponta Negra"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Nossa Senhora dos Navegantes"", ""complemento"": """"}"
59040410;"{""uf"": ""RN"", ""cep"": ""59040-410"", ""gia"": """", ""ibge"": """", ""bairro"": ""Quintas"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Campos Limpos"", ""complemento"": """"}"
59112550;"{""uf"": ""RN"", ""cep"": ""59112-550"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Concórdia"", ""complemento"": """"}"
59112440;"{""uf"": ""RN"", ""cep"": ""59112-440"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Camboriú (Cj Santa Catarina)"", ""complemento"": """"}"
59074827;"{""uf"": ""RN"", ""cep"": ""59074-827"", ""gia"": """", ""ibge"": """", ""bairro"": ""Guarapes"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Santo Antônio (Conj. Dinarte Mariz)"", ""complemento"": """"}"
59134141;"{""uf"": ""RN"", ""cep"": ""59134-141"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Azul"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Travessa Lagoa Bonita"", ""complemento"": """"}"
59592000;"{""uf"": ""RN"", ""cep"": ""59592-000"", ""gia"": """", ""ibge"": """", ""bairro"": """", ""unidade"": """", ""localidade"": ""Caiçara do Norte"", ""logradouro"": """", ""complemento"": """"}"
59108210;"{""uf"": ""RN"", ""cep"": ""59108-210"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Campo Maior"", ""complemento"": """"}"
59025350;"{""uf"": ""RN"", ""cep"": ""59025-350"", ""gia"": """", ""ibge"": """", ""bairro"": ""Cidade Alta"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Padre João Manoel"", ""complemento"": """"}"
59110680;"{""uf"": ""RN"", ""cep"": ""59110-680"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua José Fernandes da Silva"", ""complemento"": """"}"
59025610;"{""uf"": ""RN"", ""cep"": ""59025-610"", ""gia"": """", ""ibge"": """", ""bairro"": ""Cidade Alta"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Padre Pinto"", ""complemento"": """"}"
59088510;"{""uf"": ""RN"", ""cep"": ""59088-510"", ""gia"": """", ""ibge"": """", ""bairro"": ""Neópolis"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Poços de Caldas"", ""complemento"": """"}"
59069450;"{""uf"": ""RN"", ""cep"": ""59069-450"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pitimbu"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Doutor Raimundo Correia"", ""complemento"": """"}"
59086160;"{""uf"": ""RN"", ""cep"": ""59086-160"", ""gia"": """", ""ibge"": """", ""bairro"": ""Neópolis"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Fernão Velho"", ""complemento"": """"}"
59082080;"{""uf"": ""RN"", ""cep"": ""59082-080"", ""gia"": """", ""ibge"": """", ""bairro"": ""Capim Macio"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Missionário Gunnar Vingren"", ""complemento"": """"}"
59025740;"{""uf"": ""RN"", ""cep"": ""59025-740"", ""gia"": """", ""ibge"": """", ""bairro"": ""Cidade Alta"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua das Árvores"", ""complemento"": """"}"
59091170;"{""uf"": ""RN"", ""cep"": ""59091-170"", ""gia"": """", ""ibge"": """", ""bairro"": ""Ponta Negra"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Escritor Eulício Farias Lacerda"", ""complemento"": """"}"
59152903;"{""uf"": ""RN"", ""cep"": ""59152-903"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nova Parnamirim"", ""unidade"": """", ""localidade"": ""Parnamirim"", ""logradouro"": ""Avenida Maria Lacerda Montenegro 515  Condominio Panamericano"", ""complemento"": """"}"
59091030;"{""uf"": ""RN"", ""cep"": ""59091-030"", ""gia"": """", ""ibge"": """", ""bairro"": ""Ponta Negra"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Manoel Avelino Sobrinho"", ""complemento"": """"}"
59088235;"{""uf"": ""RN"", ""cep"": ""59088-235"", ""gia"": """", ""ibge"": """", ""bairro"": ""Neópolis"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Itaboraí"", ""complemento"": """"}"
59127190;"{""uf"": ""RN"", ""cep"": ""59127-190"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Porto de Ilhéus"", ""complemento"": """"}"
59060040;"{""uf"": ""RN"", ""cep"": ""59060-040"", ""gia"": """", ""ibge"": """", ""bairro"": ""Bom Pastor"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua São Severino"", ""complemento"": """"}"
59123570;"{""uf"": ""RN"", ""cep"": ""59123-570"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pajuçara"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Lagoa de Extremoz (Lot Prq Floresta)"", ""complemento"": """"}"
59010115;"{""uf"": ""RN"", ""cep"": ""59010-115"", ""gia"": """", ""ibge"": """", ""bairro"": ""Praia do Meio"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Aderbal de Figueiredo"", ""complemento"": """"}"
59115230;"{""uf"": ""RN"", ""cep"": ""59115-230"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora da Apresentação"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Alvorada do Norte"", ""complemento"": """"}"
59035260;"{""uf"": ""RN"", ""cep"": ""59035-260"", ""gia"": """", ""ibge"": """", ""bairro"": ""Quintas"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua São Geraldo"", ""complemento"": """"}"
59073129;"{""uf"": ""RN"", ""cep"": ""59073-129"", ""gia"": """", ""ibge"": """", ""bairro"": ""Planalto"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Francisco de Assis"", ""complemento"": """"}"
59025750;"{""uf"": ""RN"", ""cep"": ""59025-750"", ""gia"": """", ""ibge"": """", ""bairro"": ""Cidade Alta"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Nossa Senhora Aparecida"", ""complemento"": """"}"
59037670;"{""uf"": ""RN"", ""cep"": ""59037-670"", ""gia"": """", ""ibge"": """", ""bairro"": ""Alecrim"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Travessa São Joaquim"", ""complemento"": """"}"
59082200;"{""uf"": ""RN"", ""cep"": ""59082-200"", ""gia"": """", ""ibge"": """", ""bairro"": ""Capim Macio"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Alexandre Câmara"", ""complemento"": """"}"
59062090;"{""uf"": ""RN"", ""cep"": ""59062-090"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora de Nazaré"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Travessa Santa Joana D'Arc"", ""complemento"": """"}"
59138180;"{""uf"": ""RN"", ""cep"": ""59138-180"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Azul"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua do Buzi"", ""complemento"": """"}"
59114221;"{""uf"": ""RN"", ""cep"": ""59114-221"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora da Apresentação"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""1ª Travessa Libanês"", ""complemento"": """"}"
